Order Date,Ship Date,QB Num,P. O. #,Name,Qty(-),Qty(+),Item,Inventory Site,Remark
2025/07/25,2026/2/4,POD-251060,,Neousys Technology Incorp.,0,25.0,Win10IoT19-Entry,WH01S-NTA,SO25070420
2025/07/25,2026/1/7,POD-251059,SO-20251032,Neousys Technology Incorp.,0,25.0,Win10IoT19-Entry,WH01S-NTA,SO25070419
2025/07/22,2026/02/27,SO-20251032,16134,Automated Environments,25.0,0,Win10IoT19-Entry,WH01S-NTA,
2025/07/22,2026/01/30,SO-20251031,16134,Automated Environments,25.0,0,Win10IoT19-Entry,WH01S-NTA,
2025/07/22,2025/11/21,SO-20251030,16134,Automated Environments,25.0,0,Win10IoT19-Entry,WH01S-NTA,
2025/10/09,2025/12/31,SO-20251446,NE011,AeroVect Technologies Inc.,2.0,0,TY-NVMe-Nuvo10208GC,WH01S-NTA,
2025/06/06,2025/10/31,SO-20250800,AI-001279,"Applied Intuition, Inc.",2.0,0,TY-NVMe-Nuvo10208GC,WH01S-NTA,
2025/07/15,2025/10/31,SO-20250995,"AI-001620, AI-001621","Applied Intuition, Inc.",4.0,0,TY-NVMe-Nuvo10208GC,WH01S-NTA,
2025/10/01,2025/10/16,POD-251394,,Neousys Technology Incorp.,0,10.0,TB-3Pole-Push,WH01S-NTA,SO25100014
2025/07/23,2026/01/08,SO-20251044,4500139970,Cognex Corporation,5.0,0,TB-10,WH01S-NTA,
2025/07/25,2025/12/24,POD-251062,SO-20251044,Neousys Technology Incorp.,0,5.0,TB-10,WH01S-NTA,SO25070496
2025/10/01,2025/11/07,SO-20251405,PO01892,Jet Stream Systems Inc.,1.0,0,TB-10,WH01S-NTA,
2025/10/10,2025/12/31,SO-20251455,AI-002491,"Applied Intuition, Inc.",5.0,0,SSD-Tray,WH01S-NTA,
2025/09/25,2025/11/25,SO-20251359,00505857,LASERAX INC,2.0,0,SSD-512GB-TLC5WT-TD,WH01S-NTA,
2025/09/04,2025/11/14,SO-20251259,405,Candela Technologies Inc.,2.0,0,SSD-512GB-TLC5WT-TD,WH01S-NTA,
2025/09/24,2025/11/05,SO-20251354,00505842(1),LASERAX INC,1.0,0,SSD-512GB-TLC5WT-TD,WH01S-NTA,
2025/09/11,2025/10/31,SO-20251296,00505701,LASERAX INC,6.0,0,SSD-512GB-TLC5WT-TD,WH01S-NTA,
2025/10/01,2025/10/31,SO-20251401,310P063344,"Flanders Electric Motor Service, LLC(IN)",4.0,0,SSD-512GB-TLC5WT-TD,WH01S-NTA,
2025/10/07,2025/10/31,SO-20251435,310P063432,"Flanders Electric Motor Service, LLC(IN)",8.0,0,SSD-512GB-TLC5WT-TD,WH01S-NTA,
2025/09/23,2025/10/8,POD-251360,SO-20251341,Neousys Technology Incorp.,0,1.0,SSD-512GB-TLC5-PN,WH01S-NTA,SO25090408
2025/09/22,2025/10/28,SO-20251341,PO51658,"Graftek Imaging, Inc.",1.0,0,SSD-512GB-TLC5-PN,WH01S-NTA,
2025/10/10,2025/12/31,SO-20251451,55375,True North Enterprises,74.0,0,SSD-4TB-TLC5WT-TD,WH01S-NTA,
2025/09/25,2025/11/25,SO-20251359,00505857,LASERAX INC,2.0,0,SSD-2TB-TLC5WT-TD,WH01S-NTA,
2025/09/26,2025/11/19,SO-20251365,L054,ASRC Federal,2.0,0,SSD-2TB-TLC5WT-TD,WH01S-NTA,
2025/09/24,2025/11/05,SO-20251354,00505842(1),LASERAX INC,1.0,0,SSD-2TB-TLC5WT-TD,WH01S-NTA,
2025/09/03,2025/10/31,SO-20251248,PO-0138392,Carnegie Robotics LLC,6.0,0,SSD-2TB-TLC5WT-TD,WH01S-NTA,
2025/09/11,2025/10/31,SO-20251296,00505701,LASERAX INC,6.0,0,SSD-2TB-TLC5WT-TD,WH01S-NTA,
2025/09/04,2025/10/22,POD-251261,SO-20251248,Neousys Technology Incorp.,0,6.0,SSD-2TB-TLC5WT-TD,WH01S-NTA,SO25090098
2025/08/28,2025/10/21,SO-20251236, QTD_USACE_2507093,"US Army Corps of Engineers, ERDC-IEI",2.0,0,SSD-2TB-TLC5WT-TD,WH01S-NTA,
2025/09/01,2025/10/16,POD-251251,SO-20251236,Neousys Technology Incorp.,0,2.0,SSD-2TB-TLC5WT-TD,WH01S-NTA,SO25090021
2025/09/19,2025/12/31,SO-20251333,08000,Monteris Medical,5.0,0,SSD-2TB-TLC5ET-TD,WH01S-NTA,
2025/09/30,2025/10/31,SO-20251400,4017695,F.K. MACHINERY LTD.,1.0,0,SSD-2TB-TLC5ET-TD,WH01S-NTA,
2025/08/06,2025/10/8,POD-251122,SO-20251113,Neousys Technology Incorp.,0,10.0,SSD-2TB-TLC-IK,WH01S-NTA,SO25080092
2025/08/05,2025/10/22,SO-20251113,AI-001848,"Applied Intuition, Inc.",25.0,0,SSD-2TB-TLC-IK,WH01S-NTA,
2025/08/06,2025/10/16,POD-251123,SO-20251113,Neousys Technology Incorp.,0,15.0,SSD-2TB-TLC-IK,WH01S-NTA,SO25080093
2025/10/01,2025/10/23,SO-20251402,PO15770,Aeva Inc.,1.0,0,SSD-256GB-TLC5WT-TD,WH01S-NTA,
2025/08/19,2025/11/07,SO-20251174,7291,Near Earth Autonomy,4.0,0,SSD-1TB-TLC5WT-TD,WH01S-NTA,
2025/10/02,2025/11/07,SO-20251412,720-762285-702,Anixter Canada Inc.,2.0,0,SSD-1TB-TLC5WT-TD,WH01S-NTA,
2025/08/14,2025/10/8,POD-251157,SO-20251145,Neousys Technology Incorp.,0,2.0,SSD-1TB-TLC5WT-TD,WH01S-NTA,SO25080222
2025/08/21,2025/10/8,POD-251191,SO-20251174,,0,4.0,SSD-1TB-TLC5WT-TD,WH01S-NTA,SO25080339
2025/10/09,2025/12/31,SO-20251444,1829,"Alta Vision Systems, LLC",2.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/22,2025/10/8,POD-251351,,Neousys Technology Incorp.,0,10.0,SSD-1TB-TLC5ET-TD,WH01S-NTA,SO25090379
2025/09/30,2025/10/29,SO-20251393,7000618386,Boston Scientific,1.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/30,2025/10/29,SO-20251395,7000620183,Boston Scientific,1.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/30,2025/10/29,SO-20251394,7000619548,Boston Scientific,2.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/18,2025/10/24,SO-20251325,7000615802,Boston Scientific,4.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/08/28,2025/10/21,SO-20251229,CYNGN-1275,CYNGN INC.,4.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/09,2025/10/21,SO-20251283,7000612884,Boston Scientific,3.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/03,2025/10/20,SO-20251250,7000610874,Boston Scientific,1.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/18,2025/10/15,SO-20251324,7000615510,Boston Scientific,1.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/11,2025/10/14,SO-20251295,0032592,RIDGELINE ENGINEERING CO.,1.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/09/03,2025/10/08,SO-20251251,0032539,RIDGELINE ENGINEERING CO.,3.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/05/19,2025/08/13,SO-20250701,41479953,Inficon Inc.,30.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/05/23,2025/08/13,SO-20250726,41481439,Inficon Inc.,30.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/05/23,2025/08/13,SO-20250728,41481440,Inficon Inc.,30.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/04/24,2025/07/23,SO-20250600,41477111,Inficon Inc.,21.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/04/24,2025/07/23,SO-20250601,41477111,Inficon Inc.,23.0,0,SSD-1TB-TLC5ET-TD,WH01S-NTA,
2025/03/05,2026/08/25,SO-20250331,PO208679,Noah Medical U.S.,10.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/03/05,2026/06/24,SO-20250330,PO208679,Noah Medical U.S.,10.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/03/05,2026/04/24,SO-20250329,PO208679,Noah Medical U.S.,6.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/03/05,2026/04/24,SO-20250329,PO208679,Noah Medical U.S.,4.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/03/05,2026/02/20,SO-20250328,PO208679,Noah Medical U.S.,10.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/10/03,2025/12/31,SO-20251421,PO209761,Noah Medical U.S.,4.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/10/03,2025/12/31,SO-20251422,PO209761,Noah Medical U.S.,8.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/10/03,2025/12/31,SO-20251423,PO209761,Noah Medical U.S.,8.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/03/05,2025/12/26,SO-20250327,PO208679,Noah Medical U.S.,10.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/03/05,2025/12/26,SO-20250332,PO208679,Noah Medical U.S.,2.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/03/05,2025/10/24,SO-20250326,PO208679,Noah Medical U.S.,10.0,0,SSD-1920GB-TLC-IL1,WH01S-NTA,
2025/09/03,2025/10/31,SO-20251248,PO-0138392,Carnegie Robotics LLC,3.0,0,SEMIL-2047GC-CRL,WH01S-NTA,
2025/09/04,2025/10/22,POD-251261,SO-20251248,Neousys Technology Incorp.,0,3.0,SEMIL-2047GC-CRL,WH01S-NTA,SO25090098
2025/09/23,2025/12/31,SO-20251348,1034004597,FEV North America Inc.,1.0,0,SEMIL-2047GC,WH01S-NTA,
2025/10/10,2025/12/31,SO-20251451,55375,True North Enterprises,37.0,0,SEMIL-2047GC,WH01S-NTA,
2025/08/19,2025/11/07,SO-20251174,7291,Near Earth Autonomy,2.0,0,SEMIL-2047GC,WH01S-NTA,
2025/08/14,2025/10/8,POD-251157,SO-20251145,Neousys Technology Incorp.,0,1.0,SEMIL-2047GC,WH01S-NTA,SO25080222
2025/08/21,2025/10/8,POD-251191,SO-20251174,,0,2.0,SEMIL-2047GC,WH01S-NTA,SO25080339
2025/08/13,2025/10/22,SO-20251153,QTD_AIM_2507172,AIM Intelligent Machines,7.0,0,SEMIL-2047GC,WH01S-NTA,
2025/09/08,2025/10/16,POD-251286,SO-20251153,Neousys Technology Incorp.,0,7.0,SEMIL-2047GC,WH01S-NTA,SO25090159
2025/09/25,,POD-251369,SO-20251348,Neousys Technology Incorp.,0,1.0,SEMIL-2047GC,WH01S-NTA,SO25090451
2025/08/28,2025/10/21,SO-20251236, QTD_USACE_2507093,"US Army Corps of Engineers, ERDC-IEI",2.0,0,SEMIL-2007,WH01S-NTA,
2025/09/01,2025/10/16,POD-251251,SO-20251236,Neousys Technology Incorp.,0,2.0,SEMIL-2007,WH01S-NTA,SO25090021
2025/09/30,2025/12/31,SO-20251390,455802,Navico Group Americas LLC,1.0,0,SEMIL-1748GC-10G-L4-BSK(EA),WH01S-NTA,
2025/05/05,2026/1/14,POD-250650,SO-20250642,Neousys Technology Incorp.,0,10.0,SEMIL-1708-FF,WH01S-NTA,SO25050037
2025/05/02,2026/02/13,SO-20250642,PO064732,"FireFly Automatix, Inc.",10.0,0,SEMIL-1708-FF,WH01S-NTA,
2025/05/02,2026/01/13,SO-20250641,PO064732,"FireFly Automatix, Inc.",10.0,0,SEMIL-1708-FF,WH01S-NTA,
2025/05/05,2025/12/17,POD-250649,SO-20250641,Neousys Technology Incorp.,0,10.0,SEMIL-1708-FF,WH01S-NTA,SO25050036
2025/05/02,2025/12/12,SO-20250640,PO064732,"FireFly Automatix, Inc.",10.0,0,SEMIL-1708-FF,WH01S-NTA,
2025/05/05,2025/11/19,POD-250648,SO-20250640,Neousys Technology Incorp.,0,10.0,SEMIL-1708-FF,WH01S-NTA,SO25050035
2025/05/02,2025/11/13,SO-20250639,PO064732,"FireFly Automatix, Inc.",10.0,0,SEMIL-1708-FF,WH01S-NTA,
2025/05/02,2025/10/03,SO-20250638,PO064732,"FireFly Automatix, Inc.",10.0,0,SEMIL-1708-FF,WH01S-NTA,
2025/10/02,2025/11/07,SO-20251412,720-762285-702,Anixter Canada Inc.,2.0,0,SEMIL-1708,WH01S-NTA,
2025/09/30,2025/12/31,SO-20251392,QTD_Greenzie_250924,Greenzie,5.0,0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,
2025/08/19,2025/11/5,POD-251183,SO-20251178,Neousys Technology Incorp.,0,25.0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,SO25080293
2025/08/19,2025/11/5,POD-251184,SO-20251179,Neousys Technology Incorp.,0,20.0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,SO25080294
2025/08/19,2025/11/14,SO-20251179,612452,"Uber Technologies, Inc.",20.0,0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,
2025/08/19,2025/11/14,SO-20251178,612452,"Uber Technologies, Inc.",25.0,0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,
2025/09/26,2025/11/04,SO-20251369,165320,"Northbay Networks, Inc.",4.0,0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,
2025/08/19,2025/10/8,POD-251180,SO-20251175,Neousys Technology Incorp.,0,20.0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,SO25080290
2025/10/10,2025/10/28,SO-20251453,QTD_Metal Minds_2510072,Metal Minds,1.0,0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,
2025/08/19,2025/10/24,SO-20251176,612452,"Uber Technologies, Inc.",20.0,0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,
2025/08/19,2025/10/24,SO-20251177,612452,"Uber Technologies, Inc.",20.0,0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,
2025/08/19,2025/10/17,SO-20251175,612452,"Uber Technologies, Inc.",20.0,0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,
2025/08/19,2025/10/16,POD-251181,SO-20251176,Neousys Technology Incorp.,0,20.0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,SO25080291
2025/08/19,2025/10/16,POD-251182,SO-20251177,Neousys Technology Incorp.,0,20.0,Risr-M2B-mPCIe-SIMslot,WH01S-NTA,SO25080292
2025/09/09,2025/10/01,SO-20251280,PO5423,"Dexterity, Inc.",2.0,0,RGS-8805GC-MB-A1,WH01S-NTA,
2025/08/15,2025/10/23,SO-20251167,PO5382,"Dexterity, Inc.",1.0,0,RGS-8805GC-DEX,WH01S-NTA,
2025/08/15,2025/10/16,POD-251164,SO-20251167,Neousys Technology Incorp.,0,1.0,RGS-8805GC-DEX,WH01S-NTA,SO25080244
2025/08/22,2025/12/31,EO-20250002,P96695,"CoastIPC, Inc.",1.0,0,RGS-8805GC,WH01S-NTA,
2025/08/15,2025/10/23,SO-20251167,PO5382,"Dexterity, Inc.",2.0,0,RDDR4-64GB-ECC32-SM,WH01S-NTA,
2025/09/23,2025/12/31,SO-20251348,1034004597,FEV North America Inc.,1.0,0,Pnl-5Ant-SEMIL20,WH01S-NTA,
2025/09/25,,POD-251369,SO-20251348,Neousys Technology Incorp.,0,1.0,Pnl-5Ant-SEMIL20,WH01S-NTA,SO25090451
2025/08/19,2025/11/07,SO-20251174,7291,Near Earth Autonomy,2.0,0,Pnl-3M12-2Ant-SEMIL20,WH01S-NTA,
2025/08/14,2025/10/8,POD-251157,SO-20251145,Neousys Technology Incorp.,0,1.0,Pnl-3M12-2Ant-SEMIL20,WH01S-NTA,SO25080222
2025/08/21,2025/10/8,POD-251191,SO-20251174,,0,2.0,Pnl-3M12-2Ant-SEMIL20,WH01S-NTA,SO25080339
2025/10/01,2025/10/29,SO-20251406,QTD_UIUC-250908,University of Illinois,1.0,0,POC-751VTC,WH01S-NTA,
2025/10/01,2025/10/22,POD-251397,,Neousys Technology Incorp.,0,1.0,POC-751VTC,WH01S-NTA,SO25090527
2025/10/13,2025/12/31,SO-20251456,QTD_PaveMobility_250723,Pave Mobility,2.0,0,POC-715-MB-A1,WH01S-NTA,
2025/07/23,2026/01/08,SO-20251044,4500139970,Cognex Corporation,5.0,0,POC-715-CGN2,WH01S-NTA,
2025/07/25,2025/12/24,POD-251062,SO-20251044,Neousys Technology Incorp.,0,5.0,POC-715-CGN2,WH01S-NTA,SO25070496
2025/07/23,2026/01/08,SO-20251044,4500139970,Cognex Corporation,5.0,0,POC-715-CGN1,WH01S-NTA,
2025/07/25,2025/12/24,POD-251062,SO-20251044,Neousys Technology Incorp.,0,5.0,POC-715-CGN1,WH01S-NTA,SO25070496
2024/03/13,2025/12/19,SO-20240315,X110992,Xanthon LLC,1.0,0,POC-715,WH01S-NTA,
2025/09/30,2025/10/31,SO-20251391,QTD_IES_2508263,Intelligent Energy Systems,2.0,0,POC-715,WH01S-NTA,
2025/09/08,2025/10/8,POD-251274,SO-20251254,Neousys Technology Incorp.,0,5.0,POC-712-UL,WH01S-NTA,SO25090144
2025/09/26,2025/10/29,SO-20251362,0046516492,Lightning Pick | Matthews International,3.0,0,POC-712-UL,WH01S-NTA,
2025/09/30,2025/10/22,POD-251381,,Neousys Technology Incorp.,0,3.0,POC-712-UL,WH01S-NTA,SO25090521
2025/09/15,2025/10/16,POD-251321,,Neousys Technology Incorp.,0,2.0,POC-712-UL,WH01S-NTA,SO25090273
2025/09/04,2025/10/15,SO-20251254,46506800,Lightning Pick | Matthews International,5.0,0,POC-712-UL,WH01S-NTA,
2025/09/26,2025/11/21,SO-20251366,PO070225,"FireFly Automatix, Inc.",6.0,0,POC-712,WH01S-NTA,
2025/09/30,2025/10/22,POD-251384,,Neousys Technology Incorp.,0,6.0,POC-712,WH01S-NTA,SO25090524
2025/09/15,2025/10/16,POD-251321,,Neousys Technology Incorp.,0,1.0,POC-712,WH01S-NTA,SO25090273
2025/10/13,2025/12/31,SO-20251458,46358,"Next Imaging, DBA 1stVision Inc.",11.0,0,POC-545,WH01S-NTA,
2025/09/16,2025/10/24,SO-20251314,46247,"Next Imaging, DBA 1stVision Inc.",2.0,0,POC-545,WH01S-NTA,
2025/09/18,2025/10/16,POD-251337,SO-20251314,Neousys Technology Incorp.,0,2.0,POC-545,WH01S-NTA,SO25090338
2025/10/10,2025/10/17,SO-20251452,QTD_UCSD_251009,UC San Diego,1.0,0,POC-515,WH01S-NTA,
2025/09/15,2025/10/16,POD-251321,,Neousys Technology Incorp.,0,1.0,POC-515,WH01S-NTA,SO25090273
2025/09/26,2025/12/31,SO-20251368,PO-16732,Maritime Applied Physics Corporation,30.0,0,POC-465AWP,WH01S-NTA,
2025/09/26,2025/12/02,SO-20251367,PO-16732,Maritime Applied Physics Corporation,10.0,0,POC-465AWP,WH01S-NTA,
2025/09/30,,POD-251378,SO-20251367,Neousys Technology Incorp.,0,7.0,POC-465AWP,WH01S-NTA,SO25090508
2025/09/30,,POD-251378,SO-20251367,Neousys Technology Incorp.,0,3.0,POC-465AWP,WH01S-NTA,SO25090508
2025/09/30,,POD-251379,SO-20251368,Neousys Technology Incorp.,0,30.0,POC-465AWP,WH01S-NTA,SO25090509
2025/09/30,,POD-251378,SO-20251367,Neousys Technology Incorp.,0,7.0,POC-465AWP,WH01S-NTA,SO25090508
2025/09/30,,POD-251378,SO-20251367,Neousys Technology Incorp.,0,3.0,POC-465AWP,WH01S-NTA,SO25090508
2025/09/30,,POD-251379,SO-20251368,Neousys Technology Incorp.,0,30.0,POC-465AWP,WH01S-NTA,SO25090509
2025/10/14,2025/12/31,SO-20251463,00413083,"DSC- DREDGING SUPPLY COMPANY, INC.",3.0,0,POC-410,WH01S-NTA,
2025/10/14,2025/12/31,SO-20251464,00413083,"DSC- DREDGING SUPPLY COMPANY, INC.",1.0,0,POC-410,WH01S-NTA,
2025/09/25,2025/11/25,SO-20251359,00505857,LASERAX INC,1.0,0,POC-410,WH01S-NTA,
2025/09/26,2025/10/22,POD-251371,,Neousys Technology Incorp.,0,8.0,POC-410,WH01S-NTA,SO25090483
2025/10/14,2025/12/31,SO-20251465,00413083,"DSC- DREDGING SUPPLY COMPANY, INC.",1.0,0,POC-400,WH01S-NTA,
2025/09/16,2025/10/31,SO-20251311,14666,The Alliance,10.0,0,POC-400,WH01S-NTA,
2025/09/17,2025/10/22,POD-251333,SO-20251311,Neousys Technology Incorp.,0,10.0,POC-400,WH01S-NTA,SO25090318
2025/09/09,2025/10/16,POD-251287,SO-20251265,Neousys Technology Incorp.,0,1.0,POC-400,WH01S-NTA,SO25090157
2025/09/15,2025/10/16,POD-251321,,Neousys Technology Incorp.,0,1.0,POC-400,WH01S-NTA,SO25090273
2025/09/25,2025/10/31,SO-20251357,PO-00813,W5 Engineering,2.0,0,POC-40+IGN,WH01S-NTA,
2025/09/26,2025/10/22,POD-251373,SO-20251357,Neousys Technology Incorp.,0,4.0,POC-40+IGN,WH01S-NTA,SO25090485
2025/10/10,2025/10/28,SO-20251453,QTD_Metal Minds_2510072,Metal Minds,1.0,0,POC-40+,WH01S-NTA,
2025/09/18,2025/10/22,POD-251340,,Neousys Technology Incorp.,0,1.0,POC-40,WH01S-NTA,SO25090346
2025/07/25,2026/2/4,POD-251060,,Neousys Technology Incorp.,0,25.0,POC-330,WH01S-NTA,SO25070420
2025/07/25,2026/1/7,POD-251059,SO-20251032,Neousys Technology Incorp.,0,25.0,POC-330,WH01S-NTA,SO25070419
2025/07/22,2026/02/27,SO-20251032,16134,Automated Environments,25.0,0,POC-330,WH01S-NTA,
2025/07/22,2026/01/30,SO-20251031,16134,Automated Environments,25.0,0,POC-330,WH01S-NTA,
2025/07/22,2025/11/21,SO-20251030,16134,Automated Environments,25.0,0,POC-330,WH01S-NTA,
2025/09/30,2025/12/31,SO-20251392,QTD_Greenzie_250924,Greenzie,5.0,0,PCIe-USB381F,WH01S-NTA,
2025/08/15,2025/10/23,SO-20251167,PO5382,"Dexterity, Inc.",1.0,0,PCIe-USB380,WH01S-NTA,
2025/10/13,2025/12/31,SO-20251459,1792-58-1,"LM3 Technologies, Inc.",3.0,0,PCIe-PoE550X,WH01S-NTA,
2025/09/26,2025/10/16,POD-251371,,Neousys Technology Incorp.,0,10.0,PCIe-PoE550X,WH01S-NTA,SO25090483
2025/08/27,2025/10/21,SO-20251227,6100075127,The Timken Company,1.0,0,PCIe-PoE425bt,WH01S-NTA,
2025/08/15,2025/10/23,SO-20251167,PO5382,"Dexterity, Inc.",1.0,0,PCIe-PoE354at-1,WH01S-NTA,
2025/09/30,2025/10/22,POD-251383,,Neousys Technology Incorp.,0,10.0,PCIe-PoE352at,WH01S-NTA,SO25090523
2025/10/03,2025/12/31,SO-20251424,PO209761,Noah Medical U.S.,20.0,0,PCIe-AIO-ML,WH01S-NTA,
2025/10/06,2025/12/31,SO-20251430,PO208679,Noah Medical U.S.,62.0,0,PCIe-AIO-ML,WH01S-NTA,
2025/09/26,2025/11/19,SO-20251365,L054,ASRC Federal,2.0,0,PCIe-10G550X,WH01S-NTA,
2025/10/09,2025/12/31,SO-20251445,QTD_NIPSCO_251003,NIPSCO,4.0,0,PB-9250J-SA,WH01S-NTA,
2025/09/22,2025/11/04,SO-20251343,QTD_CERL_2509173,CERL-Construction Engineering Research La,4.0,0,PB-9250J-SA,WH01S-NTA,
2025/10/01,2025/10/31,SO-20251408,QTD_Terabox_250930,Terabox SpA,1.0,0,PA-60W-OW,WH01S-NTA,
2025/09/04,2025/10/15,SO-20251254,46506800,Lightning Pick | Matthews International,5.0,0,PA-60W-OW,WH01S-NTA,
2025/09/19,2025/12/31,SO-20251333,08000,Monteris Medical,5.0,0,PA-600W-ENC,WH01S-NTA,
2025/10/09,2025/12/31,SO-20251444,1829,"Alta Vision Systems, LLC",2.0,0,PA-600W-ENC,WH01S-NTA,
2025/09/30,2025/10/31,SO-20251384,5905,Palladyne AI,8.0,0,PA-600W-ENC,WH01S-NTA,
2025/10/03,2025/10/17,SO-20251419,982487,"Uponor, Inc.",1.0,0,PA-600W-ENC,WH01S-NTA,
2025/09/23,2025/12/31,SO-20251348,1034004597,FEV North America Inc.,1.0,0,PA-600W-C4PY-4P,WH01S-NTA,
2025/09/25,,POD-251369,SO-20251348,Neousys Technology Incorp.,0,1.0,PA-600W-C4PY-4P,WH01S-NTA,SO25090451
2025/10/09,2025/12/31,SO-20251448,09102025-1,"PitPro Automation, Inc.",4.0,0,PA-280W-ET3,WH01S-NTA,
2025/10/09,2025/12/31,SO-20251447,09102025-1,"PitPro Automation, Inc.",2.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/23,2025/12/19,SO-20251345,9080126568,"Keysight Technologies, Inc.",1.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/04,2025/11/14,SO-20251259,405,Candela Technologies Inc.,1.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/12,2025/10/30,SO-20251299,2581562,ABB Electrification Canada inc.,1.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/30,2025/10/29,SO-20251393,7000618386,Boston Scientific,1.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/30,2025/10/29,SO-20251395,7000620183,Boston Scientific,1.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/30,2025/10/29,SO-20251394,7000619548,Boston Scientific,2.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/18,2025/10/24,SO-20251325,7000615802,Boston Scientific,4.0,0,PA-280W-ET3,WH01S-NTA,
2025/08/27,2025/10/21,SO-20251227,6100075127,The Timken Company,1.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/09,2025/10/21,SO-20251283,7000612884,Boston Scientific,3.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/03,2025/10/20,SO-20251250,7000610874,Boston Scientific,1.0,0,PA-280W-ET3,WH01S-NTA,
2025/08/27,2025/10/15,SO-20251222,QTD_ScoutAI_2508085,Scout AI Inc,4.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/18,2025/10/15,SO-20251324,7000615510,Boston Scientific,1.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/11,2025/10/14,SO-20251295,0032592,RIDGELINE ENGINEERING CO.,1.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/03,2025/10/08,SO-20251251,0032539,RIDGELINE ENGINEERING CO.,3.0,0,PA-280W-ET3,WH01S-NTA,
2025/09/22,2025/10/8,POD-251353,,Neousys Technology Incorp.,0,2.0,PA-280W-CW6P-2P,WH01S-NTA,SO25090383
2025/08/28,2025/10/21,SO-20251236, QTD_USACE_2507093,"US Army Corps of Engineers, ERDC-IEI",2.0,0,PA-280W-CW6P-2P,WH01S-NTA,
2025/09/29,2025/12/31,SO-20251376,722,Aerflite Canada Inc.,1.0,0,PA-160W-OW,WH01S-NTA,
2025/09/22,2025/11/04,SO-20251343,QTD_CERL_2509173,CERL-Construction Engineering Research La,1.0,0,PA-160W-OW,WH01S-NTA,
2025/09/26,2025/10/29,SO-20251362,0046516492,Lightning Pick | Matthews International,3.0,0,PA-160W-OW,WH01S-NTA,
2025/10/01,2025/10/29,SO-20251410,PO18432,IRD- International Road Dynamics Inc.,3.0,0,PA-160W-OW,WH01S-NTA,
2025/09/10,2025/10/24,SO-20251287,PO18173,IRD- International Road Dynamics Inc.,1.0,0,PA-160W-OW,WH01S-NTA,
2025/05/19,2025/08/13,SO-20250701,41479953,Inficon Inc.,30.0,0,PA-160W-OW,WH01S-NTA,
